threshold,precision,recall
0.2127282435337154,0.11420471803179102,0.9969067609368095
0.21296142507127203,0.11421049967093606,0.9969067609368095
0.21297075268081925,0.11421628189550426,0.9969067609368095
0.21301466722271747,0.11422206470558453,0.9969067609368095
0.21311238099132604,0.11422784810126582,0.9969067609368095
0.21317374915095694,0.1142336320826371,0.9969067609368095
0.21323168379314705,0.11423941664978732,0.9969067609368095
0.21336569251480347,0.1142452018028055,0.9969067609368095
0.21339958300656078,0.11425098754178062,0.9969067609368095
0.21342758146783516,0.11425677386680172,0.9969067609368095
0.21345246865836373,0.11426256077795786,0.9969067609368095
0.21355740200814619,0.11426834827533809,0.9969067609368095
0.21388058973328603,0.11427413635903151,0.9969067609368095
0.21421889161989843,0.11427992502912719,0.9969067609368095
0.21442900051605598,0.11428571428571428,0.9969067609368095
0.21453122728305066,0.11429150412888191,0.9969067609368095
0.2147117617389833,0.11429729455871922,0.9969067609368095
0.21504713909636256,0.11430308557531539,0.9969067609368095
0.21504746907415975,0.11430887717875962,0.9969067609368095
0.21505519496263992,0.11431466936914111,0.9969067609368095
0.2152095694870699,0.1143204621465491,0.9969067609368095
0.21525893621056266,0.11432625551107282,0.9969067609368095
0.21551799079635212,0.11433204946280154,0.9969067609368095
0.21563701423480403,0.11433784400182453,0.9969067609368095
0.2159496371893303,0.11434363912823112,0.9969067609368095
0.216105276275605,0.1143494348421106,0.9969067609368095
0.21655282628740452,0.11435523114355231,0.9969067609368095
0.21710479835320923,0.11436102803264561,0.9969067609368095
0.21712646204564498,0.11436682550947988,0.9969067609368095
0.21734901105678509,0.11437262357414449,0.9969067609368095
0.21741639327361698,0.11437842222672885,0.9969067609368095
0.21747904311461616,0.11438422146732241,0.9969067609368095
0.21762083602926724,0.1143900212960146,0.9969067609368095
0.2178196295242263,0.11439582171289488,0.9969067609368095
0.218015909021504,0.11440162271805274,0.9969067609368095
0.21814107855353176,0.11440742431157766,0.9969067609368095
0.21819742128662964,0.11441322649355919,0.9969067609368095
0.218345565672067,0.11441902926408683,0.9969067609368095
0.21875376893626933,0.11442483262325015,0.9969067609368095
0.2188661071277179,0.11443063657113872,0.9969067609368095
0.2188842347528702,0.11443644110784214,0.9969067609368095
0.21891608227411896,0.11444224623345,0.9969067609368095
0.21945879251148148,0.11444805194805195,0.9969067609368095
0.21947017094841265,0.11445385825173761,0.9969067609368095
0.21968437109659053,0.11445966514459666,0.9969067609368095
0.21977393687014027,0.11446547262671876,0.9969067609368095
0.21990434254022428,0.11447128069819362,0.9969067609368095
0.21999484586282264,0.11447708935911098,0.9969067609368095
0.22002862124992628,0.11448289860956054,0.9969067609368095
0.22007772194122563,0.11448870844963208,0.9969067609368095
0.2202642469168812,0.11449451887941535,0.9969067609368095
0.22050590665271894,0.11450032989900015,0.9969067609368095
0.22081577638638772,0.11445538524007715,0.996464869642068
0.22102982851472622,0.11446119486320491,0.996464869642068
0.22118889926557697,0.11441624365482234,0.9960229783473266
0.22124198544967502,0.11442205188080613,0.9960229783473266
0.2214028005826753,0.11442786069651742,0.9960229783473266
0.22140510804571648,0.114433670102046,0.9960229783473266
0.22154082936514485,0.11443948009748173,0.9960229783473266
0.2215684762940799,0.11444529068291444,0.9960229783473266
0.22156990078235575,0.11440032497207271,0.9955810870525851
0.2215898434504585,0.11440613415934596,0.9955810870525851
0.22162497661761918,0.11441194393662402,0.9955810870525851
0.22169959215740764,0.11441775430399675,0.9955810870525851
0.22176751356394592,0.11442356526155409,0.9955810870525851
0.22178156307023145,0.1143785870282899,0.9951391957578436
0.2220178444885991,0.11438439658675335,0.9951391957578436
0.22202743492934254,0.11439020673540916,0.9951391957578436
0.2220392872943744,0.11439601747434726,0.9951391957578436
0.22206258218105143,0.11440182880365761,0.9951391957578436
0.22231487281366902,0.1144076407234302,0.9951391957578436
0.2224459368664529,0.11441345323375501,0.9951391957578436
0.22257283098153738,0.11441926633472208,0.9951391957578436
0.22287105121576378,0.11442508002642142,0.9951391957578436
0.2230158675624711,0.11443089430894308,0.9951391957578436
0.22318242078566325,0.11443670918237715,0.9951391957578436
0.22336696584159507,0.1144425246468137,0.9951391957578436
0.22337271439843634,0.11444834070234283,0.9951391957578436
0.22342991610922747,0.11445415734905469,0.9951391957578436
0.22371889186146282,0.1144599745870394,0.9951391957578436
0.2239469792546392,0.11446579241638712,0.9951391957578436
0.22396937707471637,0.11447161083718803,0.9951391957578436
0.22397842920742178,0.11447742984953233,0.9951391957578436
0.2240285146667146,0.11448324945351024,0.9951391957578436
0.2240592631928533,0.114489069649212,0.9951391957578436
0.22408316534864936,0.11449489043672785,0.9951391957578436
0.22415268702930455,0.11450071181614806,0.9951391957578436
0.22418932533395153,0.11450653378756293,0.9951391957578436
0.22448305817316874,0.11451235635106274,0.9951391957578436
0.2244930581210235,0.11451817950673786,0.9951391957578436
0.22457591292728454,0.1145240032546786,0.9951391957578436
0.2246048196598063,0.11452982759497533,0.9951391957578436
0.2246620532377498,0.11453565252771844,0.9951391957578436
0.22471320289784893,0.11454147805299832,0.9951391957578436
0.22476387586136956,0.11454730417090539,0.9951391957578436
0.2249804646787691,0.11450226359428252,0.9946973044631021
0.22507704902931325,0.11450808831010276,0.9946973044631021
0.22509682816981869,0.11451391361855827,0.9946973044631021
0.22514742186765885,0.11451973951973952,0.9946973044631021
0.22514762642247144,0.11452556601373697,0.9946973044631021
0.22535348458643834,0.11453139310064109,0.9946973044631021
0.2256385433960894,0.11453722078054242,0.9946973044631021
0.22568659179447045,0.11454304905353145,0.9946973044631021
0.22575595051665076,0.11454887791969874,0.9946973044631021
0.22581098812767897,0.11455470737913485,0.9946973044631021
0.22594627305390863,0.11456053743193038,0.9946973044631021
0.22620369519415,0.11451547231270358,0.9942554131683606
0.22629354462335385,0.11452130096197893,0.9942554131683606
0.22631176277629328,0.11452713020462181,0.9942554131683606
0.22645398257681737,0.11453296004072283,0.9942554131683606
0.22654923806544133,0.11453879047037263,0.9942554131683606
0.2266420438500488,0.11454462149366186,0.9942554131683606
0.22671490589255391,0.1145504531106812,0.9942554131683606
0.22672439164636238,0.1145562853215213,0.9942554131683606
0.2267403975008201,0.11456211812627291,0.9942554131683606
0.2268593683917174,0.11456795152502673,0.9942554131683606
0.22695279836444626,0.1145737855178735,0.9942554131683606
0.2269727334365427,0.11457962010490401,0.9942554131683606
0.22699327795600696,0.114585455286209,0.9942554131683606
0.22699946671166468,0.11459129106187929,0.9942554131683606
0.22716285587719293,0.1145971274320057,0.9942554131683606
0.2273673806149004,0.11455202974583609,0.993813521873619
0.22751547286940657,0.11455786471067644,0.993813521873619
0.22775142310775093,0.11451276042993225,0.9933716305788776
0.22778314448109943,0.11451859398879266,0.9933716305788776
0.22781780733550872,0.11452442814203474,0.9933716305788776
0.22789549739587475,0.11453026288974934,0.9933716305788776
0.22806597443077023,0.1145360982320273,0.9933716305788776
0.22822993910824643,0.11454193416895954,0.9933716305788776
0.2284701481876783,0.11454777070063694,0.9933716305788776
0.22857652311601595,0.11455360782715043,0.9933716305788776
0.22861319075799266,0.11455944554859093,0.9933716305788776
0.22878148334630496,0.11456528386504944,0.9933716305788776
0.22880771835747968,0.1145711227766169,0.9933716305788776
0.228940937485503,0.1145769622833843,0.9933716305788776
0.22898699082546323,0.11458280238544269,0.9933716305788776
0.2290327525410557,0.11458864308288307,0.9933716305788776
0.2290494197990685,0.1145944843757965,0.9933716305788776
0.22942519354532906,0.11460032626427406,0.9933716305788776
0.2296255437242915,0.11460616874840683,0.9933716305788776
0.22965381785057437,0.11461201182828591,0.9933716305788776
0.229672543158181,0.11461785550400244,0.9933716305788776
0.22975435952710097,0.11462369977564757,0.9933716305788776
0.22978416552350922,0.11457855285299066,0.9929297392841361
0.23011086699019212,0.1145843957164712,0.9929297392841361
0.2301465483601413,0.11459023917588862,0.9929297392841361
0.23021768006845605,0.11459608323133415,0.9929297392841361
0.2303227523617261,0.11460192788289897,0.9929297392841361
0.23057131578698012,0.11460777313067429,0.9929297392841361
0.2306165757904671,0.11461361897475134,0.9929297392841361
0.23068737784813212,0.11461946541522139,0.9929297392841361
0.23079291385945777,0.11462531245217569,0.9929297392841361
0.23127856661508545,0.11463116008570554,0.9929297392841361
0.2314293749780154,0.11463700831590225,0.9929297392841361
0.23146039867597962,0.11464285714285714,0.9929297392841361
0.23150744191244232,0.11464870656666157,0.9929297392841361
0.231526325012234,0.11465455658740688,0.9929297392841361
0.23157672851760122,0.11466040720518447,0.9929297392841361
0.23180811925364944,0.11466625842008574,0.9929297392841361
0.23180900611053623,0.1146721102322021,0.9929297392841361
0.2318794415841383,0.11467796264162498,0.9929297392841361
0.2319824811930829,0.11468381564844587,0.9929297392841361
0.23228030421011508,0.11468966925275623,0.9929297392841361
0.2323088689934524,0.11469552345464754,0.9929297392841361
0.23231444523208306,0.11470137825421134,0.9929297392841361
0.2323267997413342,0.11470723365153913,0.9929297392841361
0.2323684555064298,0.11471308964672249,0.9929297392841361
0.23249467758653247,0.11466789196916322,0.9924878479893946
0.23252098229633014,0.11462268967629939,0.9920459566946531
0.23262622506985645,0.11462854225172325,0.9920459566946531
0.2327011243640547,0.1146343954248366,0.9920459566946531
0.23276663882386825,0.11464024919573099,0.9920459566946531
0.2327722269372024,0.114646103564498,0.9920459566946531
0.23278670695368575,0.11465195853122925,0.9920459566946531
0.2327940236511793,0.11465781409601634,0.9920459566946531
0.23291325323437514,0.11466367025895091,0.9920459566946531
0.23292813404605206,0.11466952702012463,0.9920459566946531
0.2330298685857288,0.11467538437962915,0.9920459566946531
0.2330667945344002,0.1146812423375562,0.9920459566946531
0.23324524504306274,0.11468710089399745,0.9920459566946531
0.2333120768974069,0.11469296004904465,0.9920459566946531
0.23337039154986317,0.11469881980278955,0.9920459566946531
0.2334418427146117,0.11470468015532394,0.9920459566946531
0.23346196592603355,0.11471054110673956,0.9920459566946531
0.23348869261124802,0.11471640265712826,0.9920459566946531
0.23350280956172173,0.11472226480658183,0.9920459566946531
0.23350602270521761,0.11472812755519216,0.9920459566946531
0.23360295349703686,0.11473399090305106,0.9920459566946531
0.23360708953462922,0.11473985485025043,0.9920459566946531
0.23373727849102896,0.11474571939688219,0.9920459566946531
0.23382692423483847,0.11475158454303823,0.9920459566946531
0.23413477009954953,0.11475745028881051,0.9920459566946531
0.23448214585484706,0.11476331663429097,0.9920459566946531
0.234490986593174,0.1147691835795716,0.9920459566946531
0.2345244628582254,0.11477505112474437,0.9920459566946531
0.23457931390302236,0.11478091926990132,0.9920459566946531
0.23465061056515593,0.11478678801513448,0.9920459566946531
0.23475368471321698,0.11479265736053587,0.9920459566946531
0.23481114636270486,0.11479852730619759,0.9920459566946531
0.2348782097559183,0.1148043978522117,0.9920459566946531
0.2348901944524218,0.11481026899867035,0.9920459566946531
0.23491843643525828,0.11481614074566562,0.9920459566946531
0.23494316550890748,0.1148220130932897,0.9920459566946531
0.23499965395050768,0.1148278860416347,0.9920459566946531
0.23501218403638455,0.11483375959079284,0.9920459566946531
0.23518444562816523,0.1148396337408563,0.9920459566946531
0.23525831926650626,0.11484550849191733,0.9920459566946531
0.23526203387479472,0.11485138384406815,0.9920459566946531
0.23531511765250426,0.11485725979740101,0.9920459566946531
0.2353314806321886,0.1148119723714505,0.9916040653999116
0.23543960881292111,0.11481784690953746,0.9916040653999116
0.23550435880241943,0.11482372204881543,0.9916040653999116
0.2358175567132008,0.11482959778937672,0.9916040653999116
0.2359221456942208,0.11483547413131365,0.9916040653999116
0.23601668842262827,0.11484135107471853,0.9916040653999116
0.23602328133773523,0.11479604892778546,0.9911621741051702
0.23602486824145347,0.11480192445490839,0.9911621741051702
0.23610430424124154,0.11480780058350822,0.9911621741051702
0.2364488894327431,0.11481367731367731,0.9911621741051702
0.23644965751529398,0.11481955464550807,0.9911621741051702
0.2365383365178861,0.11482543257909286,0.9911621741051702
0.23685813630520783,0.11483131111452415,0.9911621741051702
0.2368949195398994,0.11483719025189433,0.9911621741051702
0.23691982443730522,0.11484306999129588,0.9911621741051702
0.23703043996488365,0.1148489503328213,0.9911621741051702
0.23705481941576986,0.11485483127656305,0.9911621741051702
0.2371506411701007,0.11486071282261369,0.9911621741051702
0.23715197406296987,0.1148665949710657,0.9911621741051702
0.23736764733196428,0.11487247772201167,0.9911621741051702
0.23738102914368636,0.11487836107554418,0.9911621741051702
0.23755866291929592,0.11488424503175579,0.9911621741051702
0.23765439373224104,0.11489012959073913,0.9911621741051702
0.23776462168927137,0.11489601475258683,0.9911621741051702
0.2378157872185374,0.11490190051739153,0.9911621741051702
0.23801384056050792,0.11485655737704918,0.9907202828104287
0.23805308126888458,0.11486244172344895,0.9907202828104287
0.23810415916590358,0.11486832667281484,0.9907202828104287
0.23821314442422536,0.11482297484244505,0.9902783915156872
0.23823227866384186,0.11482885837261735,0.9902783915156872
0.2383056911546663,0.11478349987189342,0.9898365002209456
0.23843375989949767,0.11478938198216665,0.9898365002209456
0.23851523692965013,0.11474401680930661,0.9893946089262041
0.238528341478065,0.11474989749897499,0.9893946089262041
0.2385388481216336,0.11475577879145098,0.9893946089262041
0.2385763027878216,0.11476166068682726,0.9893946089262041
0.23858810378010836,0.11476754318519658,0.9893946089262041
0.23867494537118822,0.11472216526553208,0.9889527176314626
0.2387429634359864,0.11472804634233864,0.9889527176314626
0.23875241012733012,0.11473392802214703,0.9889527176314626
0.23895516290209246,0.11473981030504998,0.9889527176314626
0.23898060505936508,0.11474569319114028,0.9889527176314626
0.23914640156960995,0.1147515766805107,0.9889527176314626
0.23915130573514612,0.11475746077325402,0.9889527176314626
0.23936030332047656,0.11471206604789498,0.9885108263367212
0.23951186803316693,0.11471794871794871,0.9885108263367212
0.23960782572648964,0.11472383199138417,0.9885108263367212
0.23977605277026612,0.11472971586829418,0.9885108263367212
0.2398485160129848,0.1147356003487716,0.9885108263367212
0.23990230417074962,0.11474148543290931,0.9885108263367212
0.239935294608348,0.1147473711208002,0.9885108263367212
0.2401165643902888,0.1147532574125372,0.9885108263367212
0.2403739999622396,0.1147591443082132,0.9885108263367212
0.24040039609668454,0.11476503180792119,0.9885108263367212
0.24045325822367525,0.11477091991175414,0.9885108263367212
0.2404554456633953,0.11477680861980503,0.9885108263367212
0.24047004291745566,0.11478269793216686,0.9885108263367212
0.24056546847500684,0.11478858784893267,0.9885108263367212
0.24064327190291,0.11479447837019552,0.9885108263367212
0.24065499332101886,0.11480036949604845,0.9885108263367212
0.2406995170323605,0.11480626122658455,0.9885108263367212
0.24097123444886254,0.11481215356189695,0.9885108263367212
0.24098608502595117,0.11481804650207873,0.9885108263367212
0.2410318134360308,0.11482394004722307,0.9885108263367212
0.2411365269374384,0.11477850213028079,0.9880689350419797
0.24139616563534078,0.11478439425051334,0.9880689350419797
0.24143333378304832,0.11479028697571744,0.9880689350419797
0.24152615782459846,0.11479618030598623,0.9880689350419797
0.24155938677911443,0.11480207424141295,0.9880689350419797
0.24169772517955315,0.11480796878209078,0.9880689350419797
0.24170681098548538,0.11481386392811296,0.9880689350419797
0.24171906759924291,0.11476840916093252,0.9876270437472382
0.24174937767718618,0.11477430288091203,0.9876270437472382
0.24182943397019988,0.11478019720624487,0.9876270437472382
0.2418339068894287,0.11478609213702429,0.9876270437472382
0.2419521085955665,0.1147919876733436,0.9876270437472382
0.2419831929513806,0.11474652010889105,0.9871851524524967
0.24203291015075065,0.11475241421820423,0.9871851524524967
0.24203954536278202,0.11475830893306621,0.9871851524524967
0.24206072603219736,0.11476420425357033,0.9871851524524967
0.24210949462405085,0.11477010017980992,0.9871851524524967
0.2421513221460609,0.11477599671187834,0.9871851524524967
0.24222873628542632,0.11478189384986898,0.9871851524524967
0.24235633892643213,0.11478779159387524,0.9871851524524967
0.24246087496851182,0.11479368994399054,0.9871851524524967
0.2426349517968625,0.11479958890030832,0.9871851524524967
0.2426477927210069,0.11480548846292205,0.9871851524524967
0.24280824460125716,0.11481138863192517,0.9871851524524967
0.24294017925264944,0.11481728940741122,0.9871851524524967
0.24300004720612614,0.11482319078947369,0.9871851524524967
0.24302413001508477,0.11482909277820612,0.9871851524524967
0.24305693974655096,0.11483499537370206,0.9871851524524967
0.24306853834880313,0.1148408985760551,0.9871851524524967
0.24315635355147186,0.11484680238535883,0.9871851524524967
0.24318609010078113,0.11485270680170685,0.9871851524524967
0.24328289471754028,0.1148586118251928,0.9871851524524967
0.2434180984051833,0.11486451745591032,0.9871851524524967
0.24342908971138724,0.11481900452488687,0.9867432611577552
0.2434852780720026,0.11482490872628169,0.9867432611577552
0.24350530070249868,0.11483081353491721,0.9867432611577552
0.24357725368351024,0.11483671895088712,0.9867432611577552
0.24360252627694293,0.11484262497428513,0.9867432611577552
0.24371204703686677,0.11484853160520496,0.9867432611577552
0.2437494025017188,0.11485443884374036,0.9867432611577552
0.24374994128934682,0.11486034668998509,0.9867432611577552
0.24383444244386654,0.11486625514403292,0.9867432611577552
0.24387212750894063,0.11487216420597768,0.9867432611577552
0.24389434960515877,0.11487807387591316,0.9867432611577552
0.24407344665081854,0.11488398415393322,0.9867432611577552
0.24407468587396666,0.11488989504013171,0.9867432611577552
0.2441064206253091,0.11489580653460252,0.9867432611577552
0.24412041610331103,0.11490171863743955,0.9867432611577552
0.2442075652143877,0.11490763134873669,0.9867432611577552
0.24430158928487158,0.1149135446685879,0.9867432611577552
0.24430771504020965,0.11491945859708713,0.9867432611577552
0.2443400359275899,0.11492537313432835,0.9867432611577552
0.24453294576177298,0.11493128828040558,0.9867432611577552
0.24459612434612046,0.11493720403541281,0.9867432611577552
0.24466106663793138,0.11494312039944407,0.9867432611577552
0.24476282747358136,0.11494903737259343,0.9867432611577552
0.24477805635230077,0.11495495495495496,0.9867432611577552
0.24480294226062468,0.11496087314662273,0.9867432611577552
0.24500459286177412,0.11496679194769088,0.9867432611577552
0.24506928589979457,0.11497271135825353,0.9867432611577552
0.24511558942373046,0.11497863137840482,0.9867432611577552
0.24515270126430885,0.11498455200823893,0.9867432611577552
0.24524396104542817,0.11499047324785004,0.9867432611577552
0.2452551967206981,0.11499639509733237,0.9867432611577552
0.24532944859598224,0.11500231755678014,0.9867432611577552
0.24539293267315043,0.1150082406262876,0.9867432611577552
0.24543351930714802,0.115014164305949,0.9867432611577552
0.24556498411105832,0.11502008859585866,0.9867432611577552
0.24560209357170798,0.11502601349611086,0.9867432611577552
0.2458598031964996,0.11503193900679992,0.9867432611577552
0.24588791012041594,0.1150378651280202,0.9867432611577552
0.24603950006073336,0.11504379185986605,0.9867432611577552
0.24604005901705983,0.11504971920243186,0.9867432611577552
0.24608239944555133,0.11505564715581204,0.9867432611577552
0.24617586620670728,0.1150100479208533,0.9863013698630136
0.24633046451909638,0.11501597444089456,0.9863013698630136
0.24639724293588067,0.11497036846173667,0.9858594785682722
0.24644851225338696,0.11497629354772212,0.9858594785682722
0.24649338487427666,0.11498221924444674,0.9858594785682722
0.24660679962278487,0.1149366044737656,0.9854175872735307
0.2466101607818694,0.11494252873563218,0.9854175872735307
0.24664638583141255,0.11494845360824742,0.9854175872735307
0.24665198980895928,0.11495437909170576,0.9854175872735307
0.24681163876532716,0.11496030518610166,0.9854175872735307
0.24701448524926778,0.11496623189152962,0.9854175872735307
0.24702097402309864,0.11497215920808414,0.9854175872735307
0.24704095414637703,0.11497808713585976,0.9854175872735307
0.24704123517507082,0.11498401567495102,0.9854175872735307
0.24706833585726298,0.11498994482545248,0.9854175872735307
0.24710831818346102,0.11499587458745875,0.9854175872735307
0.2471124299361101,0.11500180496106441,0.9854175872735307
0.24714003739002383,0.11500773594636411,0.9854175872735307
0.24722082201086806,0.11501366754345248,0.9854175872735307
0.247287734939163,0.11501959975242418,0.9854175872735307
0.24731844952576942,0.1150255325733739,0.9854175872735307
0.2473341259110183,0.11503146600639637,0.9854175872735307
0.24745665961581875,0.11503740005158627,0.9854175872735307
0.2475962728596745,0.11504333470903838,0.9854175872735307
0.24759857429026583,0.11504926997884744,0.9854175872735307
0.24766695146937082,0.11505520586110825,0.9854175872735307
0.2476877246408861,0.1150611423559156,0.9854175872735307
0.24770341550308447,0.1150670794633643,0.9854175872735307
0.2479454268834444,0.1150730171835492,0.9854175872735307
0.24795518474152145,0.11507895551656518,0.9854175872735307
0.24798435278814507,0.1150848944625071,0.9854175872735307
0.24800588259467612,0.11503922378199835,0.9849756959787892
0.24802176304236795,0.11504516129032258,0.9849756959787892
0.2480734241951154,0.11499948384432745,0.9845338046840477
0.2481633951768414,0.11500541991431373,0.9845338046840477
0.2482147605798951,0.11501135659715053,0.9845338046840477
0.24821836180126478,0.11501729389293273,0.9845338046840477
0.24836501096488878,0.11502323180175529,0.9845338046840477
0.2484326907286966,0.11502917032371315,0.9845338046840477
0.24845528523061686,0.11503510945890127,0.9845338046840477
0.24848736690695492,0.11504104920741468,0.9845338046840477
0.24850359527177412,0.11504698956934835,0.9845338046840477
0.24862717278304242,0.11505293054479732,0.9845338046840477
0.24882905705160405,0.11500722991117537,0.9840919133893062
0.24883005451638648,0.11501316944688324,0.9840919133893062
0.2488403563602602,0.11501910959611611,0.9840919133893062
0.24884996871554463,0.11502505035896907,0.9840919133893062
0.2488540841896621,0.11503099173553719,0.9840919133893062
0.24900449741506353,0.1150369337259156,0.9840919133893062
0.24909181880164857,0.1150428763301994,0.9840919133893062
0.24909297555430476,0.11504881954848376,0.9840919133893062
0.24910371088107056,0.11505476338086382,0.9840919133893062
0.2491177007690859,0.11506070782743477,0.9840919133893062
0.2491450062824082,0.11506665288829182,0.9840919133893062
0.24926165024163055,0.1150725985635302,0.9840919133893062
0.24927380314880426,0.11507854485324515,0.9840919133893062
0.24928668546561866,0.11508449175753191,0.9840919133893062
0.24939200603010891,0.11509043927648578,0.9840919133893062
